DateTime	Actor	Recipient	Behavior	Category	Duration	Point
19/06/2019 08:56	LOME	ANGELE	Resting	Affiliative	14	NO
19/06/2019 08:56	LOME	ANGELE	Resting	Affiliative	17	NO
19/06/2019 08:56	LOME	LIPS	Resting	Affiliative	17	NO
19/06/2019 08:56	LOME	FELIPE	Resting	Affiliative	17	NO
19/06/2019 08:57	LIPS	LOME	Grooming	Affiliative	88	NO
19/06/2019 08:58	LOME	LIPS	Resting	Affiliative	17	NO
19/06/2019 08:58	LOME	FELIPE	Resting	Affiliative	17	NO
19/06/2019 08:58	LOME	ANGELE	Resting	Affiliative	17	NO
19/06/2019 08:58	FELIPE	LOME	Submission	Agonistic	0	YES
19/06/2019 08:58	FELIPE	LOME	Threatening	Agonistic	0	YES
19/06/2019 08:59	LOME	FELIPE	Chasing	Agonistic	11	NO
19/06/2019 08:59	ANGELE	LOME	Attacking	Agonistic	0	YES
19/06/2019 08:59	ANGELE	LOME	Submission	Agonistic	0	YES
19/06/2019 08:59	LOME	FELIPE	Resting	Affiliative	37	NO
19/06/2019 08:59	ANGELE	LOME	Attacking	Agonistic	0	YES
19/06/2019 09:00	ANGELE	LOME	Threatening	Agonistic	0	YES
19/06/2019 09:00	ANGELE	LOME	Chasing	Agonistic	8	NO
19/06/2019 09:00	ANGELE	LOME	Threatening	Agonistic	0	YES
19/06/2019 09:05	HARLEM		Invisible	Other	258	NO
19/06/2019 09:10	HARLEM		Other	Other	2	NO
19/06/2019 09:10	HARLEM		Invisible	Other	18	NO
19/06/2019 09:10	HARLEM		Resting	Affiliative	24	NO
19/06/2019 09:11	FELIPE	MAKO	Resting	Affiliative	13	NO
19/06/2019 09:11	FELIPE	LOME	Resting	Affiliative	13	NO
19/06/2019 09:11	FELIPE		Resting	Affiliative	20	NO
19/06/2019 09:11	FELIPE		Other	Other	44	NO
19/06/2019 09:12	FELIPE	ANGELE	Resting	Affiliative	55	NO
19/06/2019 09:13	FELIPE		Other	Other	84	NO
19/06/2019 09:14	FEYA	FELIPE	Presenting	Affiliative	0	YES
19/06/2019 09:14	FELIPE	NEKKE	Touching	Affiliative	0	YES
19/06/2019 09:14	FELIPE	ANGELE	Resting	Affiliative	26	NO
19/06/2019 09:15	FELIPE		Other	Other	26	NO
19/06/2019 09:15	FELIPE		Resting	Affiliative	29	NO
19/06/2019 09:16	VIOLETTE		Resting	Affiliative	29	NO
19/06/2019 09:16	VIOLETTE	MUSE	Threatening	Agonistic	0	YES
19/06/2019 09:16	VIOLETTE	MUSE	Playing with	Affiliative	5	NO
19/06/2019 09:16	VIOLETTE	MALI	Playing with	Affiliative	8	NO
19/06/2019 09:17	VIOLETTE	HARLEM	Chasing	Agonistic	14	NO
19/06/2019 09:17	VIOLETTE	HARLEM	Submission	Agonistic	0	YES
19/06/2019 09:17	VIOLETTE		Other	Other	28	NO
19/06/2019 09:17	VIOLETTE	MALI	Playing with	Affiliative	9	NO
19/06/2019 09:17	VIOLETTE	MUSE	Playing with	Affiliative	9	NO
19/06/2019 09:18	VIOLETTE	MALI	Playing with	Affiliative	5	NO
19/06/2019 09:18	VIOLETTE		Other	Other	42	NO
19/06/2019 09:18	ANGELE	VIOLETTE	Threatening	Agonistic	0	YES
19/06/2019 09:19	VIOLETTE		Other	Other	16	NO
19/06/2019 09:19	VIOLETTE	MALI	Playing with	Affiliative	12	NO
19/06/2019 09:19	VIOLETTE		Other	Other	25	NO
19/06/2019 09:19	HARLEM	VIOLETTE	Presenting	Affiliative	0	YES
19/06/2019 09:19	HARLEM	VIOLETTE	Touching	Affiliative	0	YES
19/06/2019 09:19	MALI	VIOLETTE	Chasing	Agonistic	8	NO
19/06/2019 09:20	VIOLETTE	MALI	Touching	Affiliative	0	YES
19/06/2019 09:20	VIOLETTE	MALI	Mounting	Affiliative	0	YES
19/06/2019 09:20	VIOLETTE		Other	Other	21	NO
19/06/2019 09:20	VIOLETTE	FANA	Supplanting	Agonistic	0	YES
19/06/2019 09:20	VIOLETTE		Resting	Affiliative	37	NO
19/06/2019 09:21	FANA		Resting	Affiliative	38	NO
19/06/2019 09:22	FANA		Other	Other	224	NO
19/06/2019 09:25	FANA		Invisible	Other	42	NO
19/06/2019 09:26	ANGELE	FELIPE	Grooming	Affiliative	144	NO
19/06/2019 09:29	ANGELE		Other	Other	11	NO
19/06/2019 09:29	ANGELE		Resting	Affiliative	108	NO
19/06/2019 09:31	ANGELE	FELIPE	Resting	Affiliative	35	NO
19/06/2019 09:31	MUSE		Other	Other	12	NO
19/06/2019 09:31	MUSE	MAKO	Playing with	Affiliative	22	NO
19/06/2019 09:32	MUSE	BOBO	Grooming	Affiliative	30	NO
19/06/2019 09:32	MUSE	PETOULETTE	Grooming	Affiliative	18	NO
19/06/2019 09:33	MUSE	BOBO	Resting	Affiliative	68	NO
19/06/2019 09:34	MUSE	BOBO	Grooming	Affiliative	34	NO
19/06/2019 09:35	MUSE	BOBO	Resting	Affiliative	9	NO
19/06/2019 09:35	MUSE		Other	Other	91	NO
19/06/2019 09:36	BOBO		Resting	Affiliative	281	NO
19/06/2019 09:41	BOBO		Other	Other	6	NO
19/06/2019 09:41	BOBO		Resting	Affiliative	12	NO
19/06/2019 09:42	MAKO		Other	Other	2	NO
19/06/2019 09:42	MAKO	LOME	Resting	Affiliative	45	NO
19/06/2019 09:42	MAKO	FELIPE	Resting	Affiliative	45	NO
19/06/2019 09:43	MAKO		Other	Other	19	NO
19/06/2019 09:43	MAKO	NEKKE	Playing with	Affiliative	27	NO
19/06/2019 09:43	MAKO		Resting	Affiliative	9	NO
19/06/2019 09:44	MAKO	HARLEM	Chasing	Agonistic	15	NO
19/06/2019 09:44	MAKO		Other	Other	3	NO
19/06/2019 09:45	MAKO	NEKKE	Playing with	Affiliative	72	NO
19/06/2019 09:46	MAKO		Resting	Affiliative	25	NO
19/06/2019 09:46	MAKO	NEKKE	Playing with	Affiliative	12	NO
19/06/2019 09:47	MALI		Invisible	Other	50	NO
19/06/2019 09:48	MALI		Other	Other	16	NO
19/06/2019 09:48	MALI	MAKO	Resting	Affiliative	16	NO
19/06/2019 09:48	MALI		Resting	Affiliative	5	NO
19/06/2019 09:48	MALI		Other	Other	47	NO
19/06/2019 09:49	MALI		Invisible	Other	14	NO
19/06/2019 09:49	MALI		Other	Other	7	NO
19/06/2019 09:49	MALI		Invisible	Other	3	NO
19/06/2019 09:50	MALI		Other	Other	3	NO
19/06/2019 09:50	MALI		Invisible	Other	25	NO
19/06/2019 09:50	MALI		Other	Other	19	NO
19/06/2019 09:50	MALI	VIOLETTE	Chasing	Agonistic	6	NO
19/06/2019 09:50	MALI		Other	Other	16	NO
19/06/2019 09:51	MALI	MUSE	Presenting	Affiliative	0	YES
19/06/2019 09:51	MUSE	MALI	Mounting	Affiliative	0	YES
19/06/2019 09:51	MALI		Other	Other	21	NO
19/06/2019 09:52	MALI		Invisible	Other	17	NO
19/06/2019 09:52	PIPO	KALI	Grooming	Affiliative	221	NO
19/06/2019 09:56	PIPO		Other	Other	47	NO
19/06/2019 09:56	PIPO	BOBO	Presenting	Affiliative	0	YES
19/06/2019 09:56	BOBO	PIPO	Touching	Affiliative	0	YES
19/06/2019 09:56	LIPS	PIPO	Grooming	Affiliative	30	NO
19/06/2019 09:57	NEKKE		Invisible	Other	299	NO
19/06/2019 10:02	PETOULETTE		Other	Other	80	NO
19/06/2019 10:03	PETOULETTE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:04	PETOULETTE	NEKKE	Resting	Affiliative	31	NO
19/06/2019 10:04	PETOULETTE	FEYA	Resting	Affiliative	31	NO
19/06/2019 10:04	PETOULETTE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:04	PETOULETTE	NEKKE	Grooming	Affiliative	122	NO
19/06/2019 10:05	PETOULETTE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:05	NEKKE	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:06	PETOULETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:06	PETOULETTE	FEYA	Grooming	Affiliative	68	NO
19/06/2019 10:07	PETOULETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:07	PETOULETTE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 10:07	ARIELLE		Other	Other	172	NO
19/06/2019 10:10	ARIELLE		Resting	Affiliative	8	NO
19/06/2019 10:10	ARIELLE		Other	Other	122	NO
19/06/2019 10:13	KALI		Other	Other	62	NO
19/06/2019 10:14	KALI	PIPO	Resting	Affiliative	242	NO
19/06/2019 10:18	LIPS		Invisible	Other	310	NO
19/06/2019 10:25	LIPS	FELIPE	Grooming	Affiliative	39	NO
19/06/2019 10:26	LIPS	FELIPE	Resting	Affiliative	15	NO
19/06/2019 10:26	LIPS	ANGELE	Resting	Affiliative	15	NO
19/06/2019 10:26	LIPS	FELIPE	Grooming	Affiliative	15	NO
19/06/2019 10:27	LIPS	FELIPE	Resting	Affiliative	124	NO
19/06/2019 10:27	LIPS	ANGELE	Resting	Affiliative	124	NO
19/06/2019 11:15	VIOLETTE		Resting	Affiliative	8	NO
19/06/2019 11:15	VIOLETTE		Other	Other	36	NO
19/06/2019 11:15	VIOLETTE	LOME	Playing with	Affiliative	7	NO
19/06/2019 11:16	VIOLETTE		Other	Other	25	NO
19/06/2019 11:16	VIOLETTE		Resting	Affiliative	221	NO
19/06/2019 11:17	HARLEM	VIOLETTE	Presenting	Affiliative	0	YES
19/06/2019 11:20	FEYA	EWINE	Resting	Affiliative	50	NO
19/06/2019 11:21	FEYA	EWINE	Grooming	Affiliative	150	NO
19/06/2019 11:23	LOME	FEYA	Threatening	Agonistic	0	YES
19/06/2019 11:23	FEYA		Other	Other	33	NO
19/06/2019 11:24	FEYA		Resting	Affiliative	11	NO
19/06/2019 11:24	FEYA	NEKKE	Resting	Affiliative	24	NO
19/06/2019 11:24	FEYA	VIOLETTE	Resting	Affiliative	24	NO
19/06/2019 11:24	FEYA	EWINE	Resting	Affiliative	24	NO
19/06/2019 11:25	FEYA	NEKKE	Resting	Affiliative	15	NO
19/06/2019 11:25	FEYA	VIOLETTE	Resting	Affiliative	15	NO
19/06/2019 11:25	FEYA	EWINE	Resting	Affiliative	15	NO
19/06/2019 11:25	FEYA	HARLEM	Resting	Affiliative	15	NO
19/06/2019 11:25	LOME	LIPS	Resting	Affiliative	309	NO
19/06/2019 11:25	LOME	ANGELE	Resting	Affiliative	309	NO
19/06/2019 11:25	LOME	FANA	Resting	Affiliative	309	NO
19/06/2019 11:25	LOME	FELIPE	Resting	Affiliative	309	NO
19/06/2019 11:30	HARLEM		Resting	Affiliative	292	NO
19/06/2019 11:35	MAKO		Invisible	Other	306	NO
19/06/2019 11:40	MUSE	NEKKE	Grooming	Affiliative	11	NO
19/06/2019 11:41	NEKKE	FEYA	Embracing	Affiliative	1	NO
19/06/2019 11:41	NEKKE		Other	Other	41	NO
19/06/2019 11:41	MUSE	NEKKE	Touching	Affiliative	0	YES
19/06/2019 11:42	NEKKE		Invisible	Other	18	NO
19/06/2019 11:42	NEKKE		Other	Other	38	NO
19/06/2019 11:43	NEKKE		Invisible	Other	171	NO
19/06/2019 11:46	ATMOSPHERE		Other	Other	308	NO
19/06/2019 11:51	PETOULETTE	LIPS	Grooming	Affiliative	24	NO
19/06/2019 11:51	PETOULETTE		Resting	Affiliative	273	NO
19/06/2019 11:56	PIPO	KALI	Grooming	Affiliative	296	NO
19/06/2019 12:01	ANGELE	FELIPE	Resting	Affiliative	259	NO
19/06/2019 12:01	ANGELE	LIPS	Resting	Affiliative	259	NO
19/06/2019 12:05	ANGELE	FELIPE	Resting	Affiliative	17	NO
19/06/2019 12:06	ANGELE	FELIPE	Resting	Affiliative	30	NO
19/06/2019 12:06	ANGELE	LIPS	Resting	Affiliative	30	NO
19/06/2019 12:06	ARIELLE		Other	Other	20	NO
19/06/2019 12:07	ARIELLE		Invisible	Other	278	NO
19/06/2019 12:11	PIPO		Other	Other	307	NO
19/06/2019 12:17	MUSE		Invisible	Other	291	NO
19/06/2019 12:22	BOBO		Other	Other	12	NO
19/06/2019 12:22	BOBO		Resting	Affiliative	51	NO
19/06/2019 12:23	BOBO		Other	Other	80	NO
19/06/2019 12:23	BOBO	FELIPE	Presenting	Affiliative	0	YES
19/06/2019 12:24	BOBO		Resting	Affiliative	30	NO
19/06/2019 12:25	BOBO		Other	Other	98	NO
19/06/2019 12:26	BOBO		Resting	Affiliative	28	NO
19/06/2019 12:27	ARIELLE	BOBO	Presenting	Affiliative	0	YES
19/06/2019 12:27	LIPS		Invisible	Other	204	NO
19/06/2019 12:30	LIPS		Other	Other	27	NO
19/06/2019 12:31	LIPS	ANGELE	Presenting	Affiliative	0	YES
19/06/2019 12:31	LIPS	ANGELE	Resting	Affiliative	15	NO
19/06/2019 12:31	LIPS	MAKO	Resting	Affiliative	15	NO
19/06/2019 12:31	LIPS	MALI	Resting	Affiliative	15	NO
19/06/2019 12:31	LIPS	NEKKE	Resting	Affiliative	15	NO
19/06/2019 12:31	LIPS	MAKO	Resting	Affiliative	17	NO
19/06/2019 12:31	LIPS	MALI	Resting	Affiliative	17	NO
19/06/2019 12:31	LIPS	NEKKE	Resting	Affiliative	17	NO
19/06/2019 12:31	LIPS	MAKO	Resting	Affiliative	5	NO
19/06/2019 12:31	LIPS	MAKO	Embracing	Affiliative	5	NO
19/06/2019 12:32	LIPS	MALI	Playing with	Affiliative	14	NO
19/06/2019 12:32	LIPS	MAKO	Playing with	Affiliative	14	NO
19/06/2019 12:32	LIPS		Other	Other	7	NO
19/06/2019 12:32	EWINE		Resting	Affiliative	128	NO
19/06/2019 12:34	FELIPE	EWINE	Submission	Agonistic	0	YES
19/06/2019 12:34	FELIPE	EWINE	Mounting	Affiliative	0	YES
19/06/2019 12:34	EWINE		Other	Other	20	NO
19/06/2019 12:35	EWINE		Resting	Affiliative	102	NO
19/06/2019 12:36	EWINE	KALI	Resting	Affiliative	15	NO
19/06/2019 12:37	EWINE		Other	Other	24	NO
19/06/2019 12:37	MALI		Invisible	Other	271	NO
19/06/2019 12:42	MALI		Other	Other	6	NO
19/06/2019 12:42	MALI	FEYA	Resting	Affiliative	17	NO
19/06/2019 12:42	MALI	NEKKE	Resting	Affiliative	17	NO
19/06/2019 12:42	MALI		Invisible	Other	6	NO
19/06/2019 12:42	FANA		Invisible	Other	4	NO
19/06/2019 12:43	FANA	VIOLETTE	Resting	Affiliative	9	NO
19/06/2019 12:43	FANA	FELIPE	Resting	Affiliative	9	NO
19/06/2019 12:43	FANA	FEYA	Resting	Affiliative	9	NO
19/06/2019 12:43	FANA		Other	Other	36	NO
19/06/2019 12:43	FANA	MALI	Resting	Affiliative	157	NO
19/06/2019 12:43	FANA	NEKKE	Resting	Affiliative	157	NO
19/06/2019 12:43	FANA	FEYA	Resting	Affiliative	157	NO
19/06/2019 12:43	FANA	MUSE	Resting	Affiliative	157	NO
19/06/2019 12:46	MUSE	FANA	Touching	Affiliative	0	YES
19/06/2019 12:46	ARIELLE	FANA	Grooming	Affiliative	89	NO
19/06/2019 12:48	FELIPE		Resting	Affiliative	13	NO
19/06/2019 12:48	FELIPE		Other	Other	32	NO
19/06/2019 12:48	FELIPE	ARIELLE	Resting	Affiliative	29	NO
19/06/2019 12:48	FELIPE	FANA	Resting	Affiliative	29	NO
19/06/2019 12:48	FELIPE	FEYA	Resting	Affiliative	29	NO
19/06/2019 12:48	FELIPE	NEKKE	Resting	Affiliative	29	NO
19/06/2019 12:48	FELIPE	MUSE	Resting	Affiliative	29	NO
19/06/2019 12:48	FELIPE	MALI	Resting	Affiliative	29	NO
19/06/2019 12:49	FELIPE	MALI	Resting	Affiliative	57	NO
19/06/2019 12:49	FELIPE	FANA	Resting	Affiliative	57	NO
19/06/2019 12:49	FELIPE	ARIELLE	Resting	Affiliative	57	NO
19/06/2019 12:49	FELIPE	ARIELLE	Grunting-Lipsmacking	Affiliative	0	YES
19/06/2019 12:50	FELIPE	ARIELLE	Resting	Affiliative	132	NO
19/06/2019 12:50	FELIPE	FANA	Resting	Affiliative	132	NO
19/06/2019 12:52	FELIPE		Other	Other	27	NO
19/06/2019 12:53	FELIPE		Invisible	Other	1	NO
20/06/2019 10:00	MUSE	NEKKE	Grooming	Affiliative	270	NO
20/06/2019 10:04	MUSE		Resting	Affiliative	28	NO
20/06/2019 10:05	FANA	ANGELE	Resting	Affiliative	300	NO
20/06/2019 10:05	FANA	FELIPE	Resting	Affiliative	300	NO
20/06/2019 10:10	MALI		Invisible	Other	139	NO
20/06/2019 10:12	MALI		Other	Other	10	NO
20/06/2019 10:12	MALI		Invisible	Other	99	NO
20/06/2019 10:14	MALI		Other	Other	9	NO
20/06/2019 10:14	MALI	NEKKE	Playing with	Affiliative	8	NO
20/06/2019 10:14	MALI		Invisible	Other	11	NO
20/06/2019 10:14	MALI		Other	Other	23	NO
20/06/2019 10:15	LOME	ANGELE	Resting	Affiliative	304	NO
20/06/2019 10:15	LOME	FELIPE	Resting	Affiliative	304	NO
20/06/2019 10:15	LOME	FANA	Resting	Affiliative	304	NO
20/06/2019 10:20	ATMOSPHERE	HARLEM	Resting	Affiliative	208	NO
20/06/2019 10:24	ATMOSPHERE	ARIELLE	Resting	Affiliative	22	NO
20/06/2019 10:24	ATMOSPHERE	ARIELLE	Resting	Affiliative	71	NO
20/06/2019 10:24	ATMOSPHERE	FANA	Resting	Affiliative	71	NO
20/06/2019 10:25	BOBO		Resting	Affiliative	271	NO
20/06/2019 10:30	BOBO		Other	Other	7	NO
20/06/2019 10:30	BOBO		Resting	Affiliative	17	NO
20/06/2019 10:30	BOBO		Other	Other	4	NO
20/06/2019 10:31	FEYA		Other	Other	36	NO
20/06/2019 10:31	FEYA		Resting	Affiliative	128	NO
20/06/2019 10:33	FEYA	ANGELE	Presenting	Affiliative	0	YES
20/06/2019 10:34	FEYA		Other	Other	2	NO
20/06/2019 10:34	FEYA		Resting	Affiliative	114	NO
20/06/2019 10:36	ANGELE	FELIPE	Resting	Affiliative	87	NO
20/06/2019 10:37	ANGELE		Other	Other	33	NO
20/06/2019 10:38	ANGELE	NEKKE	Playing with	Affiliative	3	NO
20/06/2019 10:38	ANGELE		Resting	Affiliative	7	NO
20/06/2019 10:38	ANGELE	VIOLETTE	Threatening	Agonistic	0	YES
20/06/2019 10:38	ANGELE		Other	Other	14	NO
20/06/2019 10:38	ANGELE		Resting	Affiliative	64	NO
20/06/2019 10:39	ANGELE		Other	Other	15	NO
20/06/2019 10:40	EWINE	ANGELE	Presenting	Affiliative	0	YES
20/06/2019 10:40	ANGELE		Resting	Affiliative	16	NO
20/06/2019 10:40	ANGELE	VIOLETTE	Threatening	Agonistic	0	YES
20/06/2019 10:40	ANGELE		Other	Other	19	NO
20/06/2019 10:40	LIPS	ANGELE	Presenting	Affiliative	0	YES
20/06/2019 10:40	ANGELE		Resting	Affiliative	16	NO
20/06/2019 10:41	HARLEM		Resting	Affiliative	59	NO
20/06/2019 10:42	HARLEM	VIOLETTE	Grunting-Lipsmacking	Affiliative	0	YES
20/06/2019 10:42	HARLEM		Other	Other	49	NO
20/06/2019 10:43	HARLEM		Resting	Affiliative	57	NO
20/06/2019 10:44	HARLEM		Other	Other	30	NO
20/06/2019 10:44	HARLEM		Resting	Affiliative	16	NO
20/06/2019 10:45	HARLEM		Other	Other	6	NO
20/06/2019 10:45	HARLEM	LOME	Playing with	Affiliative	20	NO
20/06/2019 10:45	HARLEM	LOME	Playing with	Affiliative	13	NO
20/06/2019 10:45	HARLEM	MAKO	Playing with	Affiliative	13	NO
20/06/2019 10:45	HARLEM	LOME	Playing with	Affiliative	37	NO
20/06/2019 10:46	KALI		Other	Other	260	NO
20/06/2019 10:50	KALI		Invisible	Other	38	NO
20/06/2019 10:51	NEKKE		Other	Other	28	NO
20/06/2019 10:51	FELIPE	NEKKE	Touching	Affiliative	0	YES
20/06/2019 10:52	NEKKE	LOME	Playing with	Affiliative	30	NO
20/06/2019 10:52	NEKKE	MAKO	Playing with	Affiliative	30	NO
20/06/2019 10:52	NEKKE	MALI	Playing with	Affiliative	30	NO
20/06/2019 10:52	NEKKE	MUSE	Resting	Affiliative	11	NO
20/06/2019 10:52	NEKKE		Other	Other	33	NO
20/06/2019 10:53	NEKKE	MAKO	Resting	Affiliative	16	NO
20/06/2019 10:53	NEKKE	MALI	Resting	Affiliative	16	NO
20/06/2019 10:53	NEKKE	MAKO	Resting	Affiliative	4	NO
20/06/2019 10:53	NEKKE	MALI	Resting	Affiliative	4	NO
20/06/2019 10:53	NEKKE	LOME	Resting	Affiliative	4	NO
20/06/2019 10:53	NEKKE	LOME	Playing with	Affiliative	32	NO
20/06/2019 10:53	NEKKE	MAKO	Playing with	Affiliative	32	NO
20/06/2019 10:53	NEKKE	MALI	Playing with	Affiliative	32	NO
20/06/2019 10:54	NEKKE	LOME	Playing with	Affiliative	8	NO
20/06/2019 10:54	NEKKE	LOME	Playing with	Affiliative	7	NO
20/06/2019 10:54	NEKKE	MUSE	Playing with	Affiliative	7	NO
20/06/2019 10:54	NEKKE	LOME	Playing with	Affiliative	23	NO
20/06/2019 10:54	NEKKE	MUSE	Playing with	Affiliative	23	NO
20/06/2019 10:54	NEKKE	MAKO	Playing with	Affiliative	23	NO
20/06/2019 10:55	NEKKE	LOME	Resting	Affiliative	5	NO
20/06/2019 10:55	NEKKE	MAKO	Resting	Affiliative	5	NO
20/06/2019 10:55	NEKKE	LOME	Playing with	Affiliative	75	NO
20/06/2019 10:55	NEKKE	MAKO	Playing with	Affiliative	75	NO
20/06/2019 10:56	NEKKE	MAKO	Resting	Affiliative	12	NO
20/06/2019 10:56	MAKO	LOME	Playing with	Affiliative	129	NO
20/06/2019 10:56	MAKO	NEKKE	Playing with	Affiliative	129	NO
20/06/2019 10:59	MAKO	NEKKE	Resting	Affiliative	10	NO
20/06/2019 10:59	MAKO	LOME	Playing with	Affiliative	45	NO
20/06/2019 10:59	MAKO	NEKKE	Playing with	Affiliative	45	NO
20/06/2019 10:59	MAKO	NEKKE	Playing with	Affiliative	3	NO
20/06/2019 11:00	MAKO	NEKKE	Playing with	Affiliative	33	NO
20/06/2019 11:00	MAKO	LOME	Playing with	Affiliative	33	NO
20/06/2019 11:00	MAKO	NEKKE	Resting	Affiliative	20	NO
20/06/2019 11:00	MAKO	NEKKE	Playing with	Affiliative	34	NO
20/06/2019 11:01	MAKO		Resting	Affiliative	3	NO
20/06/2019 11:01	MAKO	NEKKE	Playing with	Affiliative	16	NO
20/06/2019 11:02	PETOULETTE		Resting	Affiliative	262	NO
20/06/2019 11:06	PETOULETTE		Invisible	Other	37	NO
20/06/2019 11:07	FEYA	VIOLETTE	Grooming	Affiliative	112	NO
20/06/2019 11:09	VIOLETTE		Resting	Affiliative	13	NO
20/06/2019 11:09	FEYA	VIOLETTE	Grooming	Affiliative	172	NO
20/06/2019 11:12	ARIELLE		Invisible	Other	38	NO
20/06/2019 11:12	ARIELLE		Other	Other	7	NO
20/06/2019 11:13	ARIELLE		Invisible	Other	6	NO
20/06/2019 11:13	ARIELLE		Other	Other	2	NO
20/06/2019 11:13	ARIELLE		Invisible	Other	248	NO
20/06/2019 11:17	FELIPE	ANGELE	Resting	Affiliative	304	NO
20/06/2019 11:22	PIPO		Invisible	Other	186	NO
20/06/2019 11:23	BOBO	PIPO	Presenting	Affiliative	0	YES
20/06/2019 11:23	PIPO	BOBO	Grunting-Lipsmacking	Affiliative	0	YES
20/06/2019 11:25	PIPO		Other	Other	9	NO
20/06/2019 11:25	PIPO		Invisible	Other	35	NO
20/06/2019 11:26	PIPO		Other	Other	19	NO
20/06/2019 11:26	PIPO		Resting	Affiliative	8	NO
20/06/2019 11:27	PIPO		Other	Other	5	NO
20/06/2019 11:27	PIPO		Invisible	Other	37	NO
20/06/2019 11:27	LIPS		Other	Other	120	NO
20/06/2019 11:29	LIPS	MAKO	Resting	Affiliative	114	NO
20/06/2019 11:31	LIPS	MUSE	Playing with	Affiliative	8	NO
20/06/2019 11:31	LIPS		Other	Other	9	NO
20/06/2019 11:32	LIPS	MUSE	Playing with	Affiliative	9	NO
20/06/2019 11:32	LIPS	MAKO	Playing with	Affiliative	9	NO
20/06/2019 11:32	LIPS	NEKKE	Resting	Affiliative	11	NO
20/06/2019 11:32	LIPS	MUSE	Resting	Affiliative	11	NO
20/06/2019 11:32	LIPS	MAKO	Resting	Affiliative	11	NO
20/06/2019 11:32	LIPS	MUSE	Playing with	Affiliative	8	NO
20/06/2019 11:32	LIPS	MAKO	Playing with	Affiliative	8	NO
20/06/2019 11:32	LIPS	MAKO	Playing with	Affiliative	14	NO
20/06/2019 11:33	EWINE	PETOULETTE	Resting	Affiliative	299	NO
20/06/2019 14:20	LOME		Invisible	Other	301	NO
20/06/2019 14:25	HARLEM		Resting	Affiliative	208	NO
20/06/2019 14:28	LIPS	HARLEM	Grooming	Affiliative	91	NO
20/06/2019 14:30	ATMOSPHERE		Resting	Affiliative	307	NO
20/06/2019 14:35	BOBO		Resting	Affiliative	298	NO
20/06/2019 14:40	FANA	EWINE	Resting	Affiliative	151	NO
20/06/2019 14:40	FANA	LOME	Resting	Affiliative	151	NO
20/06/2019 14:43	FANA		Other	Other	10	NO
20/06/2019 14:43	FANA	VIOLETTE	Presenting	Affiliative	0	YES
20/06/2019 14:43	VIOLETTE	FANA	Grooming	Affiliative	141	NO
20/06/2019 14:45	KALI		Invisible	Other	299	NO
20/06/2019 14:50	LIPS	EWINE	Resting	Affiliative	168	NO
20/06/2019 14:53	LIPS		Resting	Affiliative	135	NO
20/06/2019 14:56	ANGELE	FELIPE	Grooming	Affiliative	50	NO
20/06/2019 14:56	FELIPE	SELF	Grooming	Affiliative	156	NO
20/06/2019 14:57	ANGELE	FELIPE	Grunting-Lipsmacking	Affiliative	0	YES
20/06/2019 14:59	FELIPE		Other	Other	3	NO
20/06/2019 14:59	FELIPE	SELF	Grooming	Affiliative	92	NO
20/06/2019 15:06	MAKO	FANA	Grooming	Affiliative	16	NO
20/06/2019 15:06	MAKO		Other	Other	30	NO
20/06/2019 15:07	MAKO	FANA	Grooming	Affiliative	55	NO
20/06/2019 15:08	MAKO	FELIPE	Embracing	Affiliative	10	NO
20/06/2019 15:08	MAKO	FELIPE	Grooming	Affiliative	4	NO
20/06/2019 15:08	FELIPE	MAKO	Carrying	Other	11	NO
20/06/2019 15:08	MAKO	FELIPE	Embracing	Affiliative	3	NO
20/06/2019 15:08	FELIPE	MAKO	Grooming	Affiliative	18	NO
20/06/2019 15:09	FELIPE	MAKO	Grooming	Affiliative	24	NO
20/06/2019 15:09	LOME	MAKO	Presenting	Affiliative	0	YES
20/06/2019 15:09	LOME	MAKO	Touching	Affiliative	0	YES
20/06/2019 15:09	MAKO		Other	Other	8	NO
20/06/2019 15:09	MAKO	LOME	Playing with	Affiliative	9	NO
20/06/2019 15:10	MAKO		Resting	Affiliative	16	NO
20/06/2019 15:10	LIPS	MAKO	Presenting	Affiliative	0	YES
20/06/2019 15:10	MAKO	LIPS	Resting	Affiliative	5	NO
20/06/2019 15:10	FANA	MAKO	Grooming	Affiliative	62	NO
20/06/2019 15:10	LIPS	MAKO	Grooming	Affiliative	62	NO
20/06/2019 15:11	FEYA		Resting	Affiliative	33	NO
20/06/2019 15:11	EWINE	FEYA	Touching	Affiliative	0	YES
20/06/2019 15:12	FEYA		Other	Other	5	NO
20/06/2019 15:12	FEYA		Resting	Affiliative	34	NO
20/06/2019 15:12	FEYA		Other	Other	4	NO
20/06/2019 15:12	FEYA		Resting	Affiliative	153	NO
20/06/2019 15:15	FEYA	ARIELLE	Resting	Affiliative	34	NO
